fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;alc_over_density;free_tot_so2_ratio;sulphates_chlorides;citric_over_volatile;sugar_over_density
6.5;0.24;0.24;1.6;0.046;15.0;60.0;0.9928;3.19;0.39;9.8;9.87106177370893;0.2499999958333334;8.478076563552966;0.9999958333506944;1.6116019222381928
7.9;0.17;0.32;1.6;0.053;47.0;150.0;0.9948;3.29;0.76;9.6;9.650171240278205;0.31333333124444446;14.33935208769646;1.8823418685772435;1.6083618733797012
6.0;0.16;0.22;1.6;0.042;36.0;106.0;0.9905;3.24;0.32;11.4;11.509327098104897;0.3396226383054468;7.6188662174710124;1.3749914063037105;1.6153441541199858
7.2;0.23;0.19;13.7;0.052;47.0;197.0;0.99865;3.12;0.53;9.0;9.012157400333049;0.2385786789919864;10.192111690159805;0.8260833648549354;13.718506264951419
7.2;0.14;0.32;1.1;0.022;48.0;116.0;0.99218;3.04;0.67;10.0;10.078806185564932;0.413793099881094;30.45316121994455;2.2856979593002906;1.1086686804121426
6.4;0.16;0.25;1.4;0.057;21.0;125.0;0.99091;3.23;0.44;11.1;11.201813280910192;0.16799999865600002;7.719162821704882;1.5624902344360347;1.4128413147093937
5.9;0.23;0.24;1.6;0.037;32.0;115.0;0.99076;3.21;0.51;11.4;11.506306768231694;0.2782608671455577;13.783411259155159;1.0434737240272867;1.6149202481728693
6.1;0.27;0.32;6.2;0.048;47.0;161.0;0.99281;3.22;0.6;11.0;11.079651615463568;0.29192546402530767;12.499739588758567;1.1851807956266829;6.244894546897648
7.0;0.15;0.28;14.7;0.051;29.0;149.0;0.99792;2.96;0.39;9.0;9.018749981210936;0.19463087117697403;7.646908884139528;1.866654222305185;14.730624969311197
6.3;0.36;0.28;2.5;0.035;18.0;73.0;0.98868;3.1;0.47;12.8;12.94654190785501;0.24657533908800905;13.428187766063825;0.7777756172899521;2.5286214663779316
6.6;0.38;0.15;4.6;0.044;25.0;78.0;0.9931;3.11;0.38;10.2;10.270858653852931;0.32051281640368184;8.636167359832731;0.39473580332683333;4.631955863502302
6.1;0.33;0.32;7.8;0.052;52.0;183.0;0.99657;3.39;0.65;9.5;9.532687585731473;0.2841530039117322;12.499759620007309;0.9696940312302085;7.826838228284789
6.6;0.25;0.39;1.45;0.04;40.0;89.0;0.9911;3.35;0.4;11.4;11.502359497165275;0.44943819719732364;9.999750006249844;1.55999376002496;1.463019409727162
6.2;0.27;0.49;1.4;0.05;20.0;74.0;0.9931;3.32;0.44;9.8;9.868079883113602;0.2702702666179694;8.799824003519928;1.8148080933033581;1.409725697587657
8.3;0.4;0.38;1.1;0.038;15.0;75.0;0.9934;3.03;0.43;9.2;9.261114091892397;0.19999999733333337;11.315491697586905;0.9499976250059375;1.1073071196827868
6.9;0.18;0.38;8.1;0.049;44.0;176.0;0.9958;3.3;0.54;9.8;9.841323718293113;0.24999999857954547;11.02018326156609;2.111099382781207;8.134155318181042
9.8;0.44;0.4;2.8;0.036;35.0;167.0;0.9956;2.97;0.39;9.2;9.24064961766812;0.2095808370683782;10.83303241576623;0.9090888429799024;2.8123716227685587
6.1;0.34;0.27;2.6;0.024;20.0;105.0;0.9906;3.4;0.67;12.2;12.315755788657592;0.19047618866213153;27.915503520686638;0.7941153114255547;2.6246692664352245
8.8;0.34;0.33;9.7;0.036;46.0;172.0;0.9966;3.08;0.4;10.2;10.23478804456347;0.26744185891022176;11.110802477708953;0.9705853806312335;9.733082748261339
6.6;0.3;0.25;8.0;0.036;21.0;124.0;0.99362;3.06;0.38;10.8;10.869335491097713;0.1693548373439126;10.555262353823506;0.8333305555648148;8.051359623035342
6.9;0.28;0.24;2.1;0.034;49.0;121.0;0.98882;2.98;0.43;13.2;13.34923105395213;0.40495867433918453;12.646686862151112;0.8571397959293002;2.123741304037839
7.1;0.18;0.26;1.3;0.041;20.0;71.0;0.9926;3.04;0.74;9.9;9.973796117473183;0.2816901368776037;18.048340284383308;1.4444364197976678;1.3096903992641555
5.3;0.21;0.29;0.7;0.028;11.0;66.0;0.99215;3.3;0.4;9.8;9.877528722946407;0.16666666414141418;14.285204099853576;1.380945805019976;0.7055377659247433
5.8;0.2;0.24;1.4;0.033;65.0;169.0;0.99043;3.59;0.56;12.3;12.418835840154438;0.38461538233955395;16.969182752037817;1.1999940000299998;1.413526030586684
7.4;0.16;0.32;1.4;0.065;23.0;140.0;0.99134;3.06;0.47;11.4;11.49957481835211;0.1642857131122449;7.230657989877078;1.9999875000781244;1.4122284864642942
7.4;0.41;0.66;10.8;0.051;77.0;194.0;0.9976;3.05;0.46;8.7;8.720921490656083;0.3969072144489319;9.019430991549186;1.6097521713361678;10.825971505642036
8.4;0.31;0.31;0.95;0.021;52.0;148.0;0.99038;2.93;0.32;11.5;11.611692873752625;0.35135134897735576;15.237369649064329;0.9999967742039543;0.9592268026143473
6.5;0.29;0.32;3.0;0.036;38.0;93.0;0.9906;3.16;0.59;12.0;12.11385815277796;0.408602146144063;16.388433654620705;1.103444470881135;3.02846453819449
5.8;0.36;0.26;3.3;0.038;40.0;153.0;0.9911;3.34;0.55;11.3;11.401461606839263;0.26143790678798756;14.473303334122788;0.7222202160549555;3.3296303807583687
6.9;0.54;0.26;12.7;0.049;59.0;195.0;0.99596;3.26;0.54;10.5;10.542581486624476;0.3025641010124918;11.02018326156609;0.4814805898507595;12.751503321917223
6.3;0.21;0.28;1.5;0.051;46.0;142.0;0.9928;3.23;0.42;10.1;10.173237134128591;0.3239436596905376;8.235132644457952;1.3333269841572184;1.5108768020983057
6.9;0.38;0.28;8.3;0.062;22.0;166.0;0.99506;3.16;0.72;10.6;10.652613256875709;0.1325301196835535;11.61271592393671;0.7368401662100891;8.34119717283664
6.2;0.27;0.26;12.1;0.046;43.0;127.0;0.9951;3.16;0.37;10.8;10.853169678253765;0.33858267449934903;8.043303406447686;0.9629593964466799;12.159569732117644
5.6;0.245;0.32;1.1;0.047;24.0;152.0;0.9927;3.12;0.42;9.3;9.36837980419079;0.1578947358033241;8.935980085530094;1.3061171178893147;1.108087933829018
7.4;0.41;0.66;10.8;0.051;77.0;194.0;0.9976;3.05;0.46;8.7;8.720921490656083;0.3969072144489319;9.019430991549186;1.6097521713361678;10.825971505642036
7.3;0.22;0.37;14.3;0.063;48.0;191.0;0.9978;2.89;0.38;9.0;9.01983461632129;0.2513088992078068;6.031650291265218;1.6818105372248309;14.331515001488272
7.3;0.17;0.36;8.2;0.028;44.0;111.0;0.99272;3.14;0.41;12.4;12.4909214169943;0.39639639282525774;14.642334202349915;2.117634602149399;8.26012545317365
7.0;0.24;0.51;11.0;0.029;55.0;227.0;0.9965;3.03;0.61;9.5;9.533357216901939;0.2422907478313183;21.033757456639425;2.1249911458702258;11.038624145886455
6.6;0.23;0.32;1.7;0.024;26.0;102.0;0.99084;3.29;0.6;11.8;11.909075219939425;0.2549019582852749;24.9989583767343;1.391298298703049;1.7157142266014425
8.1;0.3;0.49;8.1;0.037;26.0;174.0;0.9943;3.1;0.3;11.2;11.26419464528347;0.14942528649755582;8.107888975973623;1.633327888907037;8.146426484535366
6.1;0.2;0.17;1.6;0.048;46.0;129.0;0.991;3.3;0.43;11.4;11.503520178082566;0.3565891445225648;8.958146705276972;0.8499957500212499;1.6145291478010617
8.0;0.18;0.49;1.8;0.061;10.0;145.0;0.9942;3.23;0.48;10.0;10.058328245495629;0.06896551676575506;7.868723463549777;2.722207098849451;1.8104990841892132
5.6;0.18;0.58;1.25;0.034;29.0;129.0;0.98984;3.51;0.6;12.0;12.123159174049164;0.2248061998077039;17.646539807652715;3.222204321087105;1.2628290806301212
8.1;0.33;0.22;5.2;0.047;24.0;151.0;0.99527;3.22;0.47;10.3;10.348940137912187;0.15894039629840798;9.999787238569391;0.6666646464707683;5.224707642441104
7.4;0.24;0.42;14.0;0.066;48.0;198.0;0.9979;2.89;0.42;8.9;8.91872039410723;0.24242424119987757;6.363539946364448;1.7499927083637152;14.029447810955194
5.8;0.34;0.21;6.6;0.04;50.0;167.0;0.9941;3.29;0.62;10.0;10.05934004693688;0.2994011958119689;15.499612509687257;0.6176452422198758;6.639164430978341
8.0;0.24;0.33;1.2;0.044;28.0;101.0;0.99035;3.03;0.43;12.5;12.621787628830587;0.27722772002744833;9.772505170337038;1.374994270857205;1.2116916123677364
6.1;0.28;0.27;8.0;0.048;41.0;162.0;0.99498;3.21;0.51;9.9;9.949938742548852;0.25308641819082456;10.624778650444782;0.9642822704204629;8.040354539433416
7.7;0.26;0.51;2.6;0.045;26.0;159.0;0.99126;3.0;0.5;11.2;11.298739686116974;0.16352201155017604;11.11086420301771;1.9615309171887803;2.6229217128485836
6.8;0.24;0.29;2.0;0.044;15.0;96.0;0.99232;3.23;0.64;10.4;10.480479602870442;0.15624999837239587;14.545123974455127;1.208328298632089;2.0154768467058544
5.8;0.36;0.32;1.7;0.033;22.0;96.0;0.9898;3.03;0.38;11.2;11.315405823998963;0.22916666427951393;11.514802581739946;0.8888864197599452;1.7175169554284142
7.4;0.31;0.74;10.7;0.039;51.0;147.0;0.9977;3.02;0.43;8.7;8.720047388947188;0.3469387731500764;11.025358324145534;2.3870890739062136;10.724655984107462
7.1;0.27;0.24;12.6;0.044;48.0;118.0;0.99726;3.04;0.56;10.0;10.027465227257457;0.40677965756966394;12.726983477648236;0.8888855967200121;12.634606186344396
8.3;0.21;0.4;1.6;0.032;35.0;110.0;0.9907;3.02;0.6;12.9;13.021083051293983;0.3181818152892562;18.749414080809974;1.904752834510312;1.6150180528736722
6.6;0.35;0.26;2.7;0.045;19.0;129.0;0.98952;3.24;0.48;13.0;13.13766964015923;0.14728682056366807;10.666429634897002;0.7428550204142275;2.72859292526384
6.0;0.16;0.36;1.6;0.042;13.0;61.0;0.99143;3.22;0.54;10.8;10.89334507393858;0.21311475060467622;12.856836741982333;2.24998593758789;1.6138288998427526
5.2;0.155;0.33;1.6;0.028;13.0;59.0;0.98975;3.3;0.84;11.9;12.023226043722108;0.22033897931628849;29.99892860969251;2.1290185224611453;1.616568207559275
7.3;0.23;0.27;2.6;0.035;39.0;120.0;0.99138;3.04;0.59;11.3;11.398241442997193;0.3249999972916667;16.856661238250332;1.1739079395306977;2.622604225822363
7.4;0.24;0.4;4.3;0.032;9.0;95.0;0.992;3.09;0.39;11.1;11.189504849289467;0.09473684110803325;12.187119152526483;1.6666597222511574;4.334673049724748
5.9;0.34;0.22;2.4;0.03;19.0;135.0;0.9894;3.41;0.78;13.9;14.04890433706859;0.14074073969821674;25.99913336222126;0.6470569204208223;2.425710101364361
5.7;0.21;0.32;0.9;0.038;38.0;121.0;0.99074;3.24;0.46;10.6;10.699062620806043;0.3140495841814084;12.104944606720876;1.5238022676082497;0.908410977238249
8.3;0.36;0.57;15.0;0.052;35.0;256.0;1.0001;2.93;0.64;8.6;8.59913148771974;0.1367187494659424;12.307455625853349;1.5833289351974023;14.998485152999548
5.7;0.255;0.65;1.2;0.079;17.0;137.0;0.99307;3.2;0.42;9.4;9.465587052688075;0.12408759033512708;5.316388400146833;2.5490096117270133;1.2083728152367754
5.2;0.31;0.2;2.4;0.027;27.0;117.0;0.98886;3.56;0.45;13.0;13.146438174829425;0.2307692287968442;16.66604940557757;0.6451592091638415;2.427034739968509
6.5;0.19;0.3;0.8;0.043;33.0;144.0;0.9936;3.42;0.39;9.1;9.158605919277456;0.2291666650752315;9.069556521941351;1.578939058215483;0.8051521687276885
6.0;0.31;0.38;4.8;0.04;41.0;101.0;0.98968;3.24;0.56;13.1;13.236588355237696;0.4059405900401922;13.999650008749782;1.2258024974112989;4.850047641613813
7.5;0.26;0.31;1.6;0.032;36.0;109.0;0.99044;2.97;0.43;11.9;12.014849950678537;0.33027522632775025;13.437080091247148;1.1923031065265135;1.6154420101752653
5.1;0.29;0.28;8.3;0.026;27.0;107.0;0.99308;3.36;0.37;11.0;11.07663926708899;0.2523364462398463;14.230221914541747;0.9655139120209932;8.357827810621693
8.2;0.27;0.39;7.8;0.039;49.0;208.0;0.9976;3.31;0.51;9.5;9.522845305888827;0.2355769219443417;13.076587779800517;1.4444390946700199;7.818757198519247
6.2;0.25;0.54;7.0;0.046;58.0;176.0;0.99454;3.19;0.7;10.4;10.457085228261077;0.3295454526730372;15.21706049868481;2.15999136003456;7.03842274979111
7.2;0.17;0.34;6.4;0.042;16.0;111.0;0.99278;2.99;0.4;10.8;10.878532123398816;0.14414414284554827;9.523582771838765;1.9999882353633214;6.446537554606706
5.8;0.19;0.33;4.2;0.038;49.0;133.0;0.99107;3.16;0.42;11.3;11.40180673231282;0.3684210498614959;11.052340727875581;1.7368329640370315;4.237839670417155
5.9;0.17;0.28;0.7;0.027;5.0;28.0;0.98985;3.13;0.32;10.6;10.70868241785885;0.17857142219387778;11.85141291063294;1.6470491350050882;0.7071771408019994
5.9;0.22;0.38;1.3;0.046;24.0;90.0;0.99232;3.2;0.47;10.0;10.077384233529271;0.26666666370370373;10.217169191974087;1.7272648760687452;1.3100599503588053
6.3;0.41;0.18;3.5;0.027;23.0;109.0;0.99018;3.34;0.54;12.8;12.92692952096637;0.21100917237606265;19.999259286693086;0.4390233194553184;3.5347072908892416
7.6;0.28;0.49;20.15;0.06;30.0;145.0;1.00196;3.01;0.44;8.5;8.483364122954887;0.20689655029726517;7.333211113148114;1.7499937500223213;20.110563185593055
7.3;0.14;0.49;1.1;0.038;28.0;99.0;0.9928;3.2;0.72;10.6;10.676862734828026;0.2828282799714315;18.946869819215284;3.4999750001785697;1.1079763215387575
6.6;0.19;0.35;1.5;0.037;37.0;107.0;0.99006;3.18;0.68;12.0;12.120465304663044;0.34579438929164125;18.377881678873546;1.8420955679180635;1.5150581630828805
7.9;0.14;0.45;1.8;0.05;17.0;114.0;0.9948;3.33;0.49;10.7;10.75592002822675;0.14912280570944908;9.79980400391992;3.2142627552660334;1.8094071075521636
7.3;0.29;0.3;13.0;0.043;46.0;238.0;0.9986;3.06;0.41;8.7;8.712188351503752;0.19327731011228022;9.534661984605009;1.034479191451064;13.018212479258482
7.2;0.39;0.63;11.0;0.044;55.0;156.0;0.9974;3.09;0.44;8.7;8.722670219901524;0.3525641003040763;9.999772732437899;1.6153804733834016;11.028663496427214
7.8;0.43;0.49;13.0;0.033;37.0;158.0;0.9955;3.14;0.35;11.3;11.351068456987988;0.23417721370773917;10.605739220023635;1.1395322336459683;13.058751322198571
6.5;0.36;0.31;13.55;0.053;20.0;113.0;0.99544;3.2;0.56;11.0;11.050378676385641;0.17699114887618453;10.565838380407918;0.8611087191424469;13.612057369547768
5.7;0.29;0.16;7.9;0.044;48.0;197.0;0.99512;3.21;0.36;9.4;9.446087460720857;0.2436548210981989;8.181632235631008;0.5517222354405675;7.938733078690933
6.1;0.68;0.52;1.4;0.037;32.0;123.0;0.99022;3.24;0.45;12.0;12.118506878767468;0.26016259951087317;12.161833463960434;0.7647047577871209;1.413825802522871
10.0;0.23;0.27;14.1;0.033;45.0;166.0;0.9988;2.72;0.43;9.7;9.7116442614695;0.2710843357163594;13.029908184600465;1.1739079395306977;14.116926194507213
6.3;0.27;0.46;11.1;0.053;44.0;177.0;0.99691;3.18;0.67;9.4;9.429126571980849;0.24858756921701938;12.641270919416616;1.7036973937133568;11.1343941435093
7.3;0.25;0.39;6.4;0.034;8.0;84.0;0.9942;3.18;0.46;11.5;11.567077482319974;0.0952380941043084;13.529013852533748;1.55999376002496;6.437330077117203
5.8;0.14;0.15;6.1;0.042;27.0;123.0;0.99362;3.06;0.6;9.9;9.963557533506236;0.21951219333729924;14.285374157758147;1.0714209184220111;6.139161712564448
6.5;0.38;0.34;3.4;0.036;34.0;200.0;0.9937;3.14;0.76;10.0;10.063389289132244;0.16999999915;21.110524707647013;0.8947344875408224;3.4215523583049627
5.9;0.37;0.32;1.6;0.029;41.0;102.0;0.98916;3.41;0.55;12.7;12.839163695293282;0.40196078037293353;18.96486328057653;0.8648625273985747;1.617532434052697
8.1;0.17;0.44;14.1;0.053;43.0;145.0;1.0006;3.28;0.75;8.8;8.794714376659629;0.2965517220927468;14.150676402332032;2.58822006929371;14.091530989875087
8.0;0.22;0.31;5.6;0.049;24.0;97.0;0.993;3.1;0.42;10.9;10.976826810849133;0.2474226778616219;8.571253647884737;1.4090845041613447;5.639470655115151
6.4;0.32;0.23;16.2;0.055;36.0;176.0;0.9986;3.26;0.54;9.1;9.112748735480936;0.20454545338326446;9.818003309030745;0.7187477539132691;16.222695551075955
6.6;0.25;0.3;14.4;0.052;40.0;183.0;0.998;3.02;0.5;9.1;9.118227336445553;0.21857923377825555;9.61519970769793;1.1999952000192;14.428843257672087
7.3;0.24;0.3;2.5;0.042;31.0;104.0;0.9911;3.05;0.56;11.3;11.401461606839263;0.29807692021079885;13.333015880574273;1.249994791688368;2.5224472581502795
6.1;0.22;0.23;3.1;0.052;15.0;104.0;0.9948;3.14;0.42;8.7;8.745467686502124;0.14423076784393493;8.07676775446626;1.04544979341003;3.1162011296731706
6.2;0.25;0.38;7.9;0.045;54.0;208.0;0.99572;3.17;0.46;9.1;9.139106235582055;0.2596153833672337;10.221995066776294;1.51999392002432;7.9339493693514545
5.0;0.33;0.16;1.5;0.049;10.0;97.0;0.9917;3.48;0.44;10.7;10.78954241248118;0.10309278244234245;8.979408583498296;0.48484701561510424;1.5125526746468945
7.0;0.44;0.24;12.1;0.056;68.0;210.0;0.99718;3.05;0.5;9.5;9.526856207649363;0.3238095222675737;8.928411992642989;0.5454533057879414;12.13420632763761
6.1;0.255;0.44;12.3;0.045;53.0;197.0;0.9967;3.24;0.54;9.5;9.531444234529713;0.26903553162926125;11.999733339259128;1.7254834294767474;12.340712008917418
7.0;0.3;0.28;2.2;0.042;21.0;177.0;0.99166;3.2;0.57;11.4;11.495864009979217;0.11864406712630471;13.571105449870238;0.9333302222325928;2.2185000721012527
7.6;0.32;0.35;1.6;0.092;24.0;138.0;0.99438;3.19;0.44;9.8;9.855377365416274;0.17391304221802142;4.782556711340094;1.0937465820419312;1.6090412025169427
6.4;0.26;0.43;12.6;0.033;64.0;230.0;0.9974;3.08;0.38;8.9;8.92319137438202;0.27826086835538755;11.514802581739946;1.6538397929238735;12.632832732271172
6.9;0.19;0.35;5.0;0.067;32.0;150.0;0.995;3.36;0.48;9.8;9.849236332425797;0.21333333191111112;7.164072178027193;1.8420955679180635;5.025120577768264
6.4;0.22;0.32;7.2;0.028;15.0;83.0;0.993;3.13;0.55;10.9;10.976826810849133;0.18072288938888087;19.642155637298668;1.454538843005259;7.250747985148052
7.6;0.19;0.37;13.1;0.033;52.0;151.0;0.99726;3.18;0.79;10.4;10.428563836347756;0.3443708586465506;23.938668525196206;1.9473581717990958;13.13597944770727
6.7;0.28;0.31;7.4;0.041;7.0;81.0;0.99254;3.04;0.47;11.4;11.485671624648251;0.08641975201950924;11.463135045486695;1.1071389030753462;7.455611405473427
6.5;0.36;0.36;6.7;0.185;51.5;151.0;0.99528;3.17;0.42;9.3;9.344094783282308;0.3410596003903338;2.270257998605413;0.9999972222299384;6.731767209461448
7.5;0.27;0.79;11.95;0.04;51.0;159.0;0.99839;2.98;0.44;8.7;8.714020859563036;0.3207547149638068;10.999725006874828;2.9259150892033734;11.96925853698601
7.7;0.11;0.34;14.05;0.04;41.0;114.0;0.99634;3.07;0.59;11.0;11.040396811934869;0.3596491196522007;14.749631259218518;3.090880991990982;14.101597746153175
6.5;0.23;0.25;17.3;0.046;15.0;110.0;0.99828;3.15;0.42;9.2;9.215842032453788;0.13636363512396696;9.130236299210887;1.0869517958617572;17.32978990885332
6.0;0.2;0.38;1.3;0.034;37.0;104.0;0.98865;3.11;0.52;12.7;12.845786834788008;0.3557692273483728;15.29366783329902;1.8999905000474997;1.3149230618286938
7.1;0.21;0.27;8.6;0.056;26.0;111.0;0.9956;2.95;0.52;9.5;9.541975148679038;0.23423423212401592;9.285548472348708;1.2857081632944607;8.637998555646288
8.7;0.31;0.73;14.35;0.044;27.0;191.0;1.00013;2.96;0.88;8.7;8.698860449281144;0.14136125580439132;19.999545464875798;2.354831113448021;14.348120396228095
7.0;0.28;0.32;1.7;0.038;27.0;128.0;0.99375;3.2;0.62;10.2;10.264140614701267;0.2109374983520508;16.31536012210205;1.142853061239067;1.7106901024502112
5.9;0.4;0.32;6.0;0.034;50.0;127.0;0.992;3.51;0.58;12.5;12.60079374919985;0.39370078430156863;17.05832181406429;0.799998000005;6.048380999615928
5.2;0.34;0.37;6.2;0.031;42.0;133.0;0.99076;3.25;0.41;12.5;12.61656443885054;0.31578947130985363;13.22537982645721;1.0882320934350194;6.257815961669868
7.0;0.21;0.28;8.6;0.045;37.0;221.0;0.9954;3.25;0.54;10.4;10.448050584638754;0.16742081372207776;11.999733339259128;1.3333269841572184;8.639734137297431
5.6;0.19;0.26;1.4;0.03;12.0;76.0;0.9905;3.25;0.37;10.9;11.004532049942402;0.15789473476454297;12.33292223592547;1.3684138504534187;1.4134261348549872
6.7;0.54;0.28;5.4;0.06;21.0;105.0;0.9949;3.27;0.37;9.0;9.046126197480955;0.1999999980952381;6.166563890601823;0.5185175583008179;5.427675718488573
7.5;0.23;0.29;2.6;0.031;24.0;98.0;0.99194;3.0;0.54;10.9;10.988556779082627;0.24489795668471473;17.418792942163158;1.260864083199638;2.6211236353775074
7.9;0.19;0.26;2.1;0.039;8.0;143.0;0.9942;3.05;0.74;9.8;9.857161680585717;0.055944055552838774;18.973872464808593;1.3684138504534187;2.112248931554082
4.6;0.445;0.0;1.4;0.053;11.0;178.0;0.99426;3.79;0.55;10.2;10.258875687570969;0.06179775246181038;10.377162695043491;0.0;1.408080976725427
6.6;0.4;0.32;1.7;0.035;39.0;84.0;0.99096;3.59;0.48;12.7;12.815842399448616;0.4642857087585035;13.713893888746034;0.799998000005;1.7155064629183188
6.0;0.23;0.15;9.7;0.048;101.0;207.0;0.99571;3.05;0.3;9.1;9.139198020309106;0.48792270295689516;6.249869794379284;0.6521710775170542;9.74178250516465
5.5;0.375;0.38;1.7;0.036;17.0;98.0;0.99142;3.29;0.39;10.5;10.590858979182405;0.17346938598500627;10.83303241576623;1.013330631118317;1.714710501391437
6.7;0.24;0.39;2.9;0.173;63.0;157.0;0.9937;3.1;0.34;9.4;9.459585931784309;0.4012738827944339;1.965306558921625;1.6249932291948785;2.9183828938483507
6.7;0.34;0.54;16.3;0.047;44.0;181.0;0.9987;3.04;0.56;8.8;8.811446068442908;0.24309392130887336;11.914640114040127;1.5882306228511094;16.321201240411295
6.0;0.22;0.28;1.1;0.034;47.0;90.0;0.98862;3.22;0.38;12.6;12.745025646835337;0.5222222164197532;11.176141878180053;1.2727214876296018;1.1126609691681646
6.2;0.3;0.31;1.2;0.048;19.0;125.0;0.98999;3.32;0.54;12.6;12.727388430803915;0.151999998784;11.249765629882711;1.0333298889003704;1.2121322315051348
6.8;0.31;0.09;1.4;0.04;56.0;145.0;0.9922;3.19;0.46;10.0;10.078603024991912;0.3862068938882283;11.49971250718732;0.29032164412372863;1.4110044234988677
7.3;0.28;0.54;12.9;0.049;62.0;162.5;0.9984;3.06;0.45;9.1;9.11457420415244;0.3815384591905326;9.183486051305074;1.9285645408409258;12.920660135556755
6.2;0.24;0.35;1.2;0.038;22.0;167.0;0.9912;3.1;0.48;10.6;10.694097362694347;0.1317365261572663;12.631246546143522;1.4583272569697625;1.2106525316257752
7.2;0.3;0.3;8.7;0.022;14.0;111.0;0.99576;3.11;0.61;10.6;10.645124683533497;0.12612612498985473;27.726012453979365;0.9999966666777779;8.7370362968624
7.1;0.26;0.3;2.0;0.031;13.0;128.0;0.9917;3.19;0.49;11.4;11.495400327316398;0.10156249920654298;15.805941743814715;1.1538417159934;2.0167368995291928
6.6;0.36;0.52;10.1;0.05;29.0;140.0;0.99628;3.07;0.4;9.4;9.435089096349323;0.20714285566326532;7.999840003199936;1.444440432109911;10.13770211416257
6.1;0.22;0.4;1.85;0.031;25.0;111.0;0.98966;3.03;0.3;11.8;11.923274737511129;0.22522522319616917;9.677107190090641;1.818173553756574;1.869326971558948
6.9;0.25;0.34;1.3;0.035;27.0;82.0;0.99045;3.18;0.44;12.2;12.317620962571594;0.3292682886674599;12.571069398017197;1.3599945600217602;1.312533381257629
6.1;0.17;0.28;4.5;0.033;46.0;150.0;0.9933;3.43;0.49;10.9;10.973511553899574;0.30666666462222225;14.848034908033089;1.6470491350050882;4.5303488066557875
7.4;0.33;0.26;2.6;0.04;29.0;115.0;0.9913;3.07;0.52;11.8;11.903548972511881;0.25217391085066165;12.999675008124797;0.7878764003745444;2.6228158752992283
